gene,gene_name,zscore,effect_size,pvalue,var_g,pred_perf_r2,pred_perf_pval,pred_perf_qval,n_snps_used,n_snps_in_cov,n_snps_in_model
ENSG00000163406.10,SLC15A2,-0.8202652628773621,NA,0.41206490448925237,0.001208277961781272,NA,NA,NA,2,2,2
ENSG00000180357.9,ZNF609,0.8199800848960874,NA,0.4122274603217221,0.000487567906741312,NA,NA,NA,1,1,1
ENSG00000149639.14,SOGA1,-0.8199144508238807,NA,0.4122648781334617,9.986621469902011e-05,NA,NA,NA,2,2,2
ENSG00000183571.10,PGPEP1L,-0.8198423815856116,NA,0.41230596693592203,0.06184394289232509,NA,NA,NA,2,2,2
ENSG00000187715.13,KBTBD12,-0.8198268104112172,NA,0.41231484484153436,0.016586875540577792,NA,NA,NA,2,2,2
ENSG00000154814.13,OXNAD1,-0.8194754123687744,NA,0.41251522458397283,0.004307220430310295,NA,NA,NA,1,1,1
ENSG00000155506.16,LARP1,0.8193881511688234,NA,0.4125649929889168,8.852668385059575e-05,NA,NA,NA,1,1,1
ENSG00000135046.13,ANXA1,-0.8192807435989381,NA,0.41262625652618057,0.0003962002653137247,NA,NA,NA,1,1,1
ENSG00000176731.11,C8orf59,0.8188624382019044,NA,0.41286490252803,0.019106036378779293,NA,NA,NA,1,1,1
ENSG00000141424.12,SLC39A6,-0.8187390565872193,NA,0.4129353081717174,0.00012040437034800032,NA,NA,NA,1,1,1
ENSG00000143742.12,SRP9,-0.8186351656913756,NA,0.41299459728039156,0.001451507649424908,NA,NA,NA,1,1,1
ENSG00000138036.18,DYNC2LI1,-0.8185601444875635,NA,0.41303741398743443,0.03362032737134993,NA,NA,NA,3,3,3
ENSG00000174951.10,FUT1,-0.8185513019561766,NA,0.41304246084155616,0.01034177991833295,NA,NA,NA,1,1,1
ENSG00000267457.1,RP5-837J1.4,0.8185021877288818,NA,0.4130704933369138,1.3992959468642451e-05,NA,NA,NA,1,1,1
ENSG00000143164.15,DCAF6,0.8184729814529419,NA,0.4130871636803718,0.0259056407118337,NA,NA,NA,1,1,1
ENSG00000112972.14,HMGCS1,-0.8183414262161802,NA,0.4131622576521522,0.0007591369498029557,NA,NA,NA,2,2,2
ENSG00000226479.3,TMEM185B,0.8183082993873284,NA,0.41318116828503393,2.545619561432082e-05,NA,NA,NA,2,2,2
ENSG00000239474.6,KLHL41,0.8182965170226684,NA,0.4131878944364489,0.0007869572235478019,NA,NA,NA,2,2,2
